sample_id,file_path,file_name,folder_name,family,mixture_order,has_mba,has_thiram,has_mg,c_mba,c_thiram,c_mg,has_agnps,role_mba,group_id,parser_version,parse_note,fold_id
S0370,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M4\SP_55.csv,SP_55.csv,美4K5M4,ternary,3,True,True,True,4,4,5,True,probe/reference,美4K5M4,v1.0,,2
S0371,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M4\SP_56.csv,SP_56.csv,美4K5M4,ternary,3,True,True,True,4,4,5,True,probe/reference,美4K5M4,v1.0,,2
S0372,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M4\SP_57.csv,SP_57.csv,美4K5M4,ternary,3,True,True,True,4,4,5,True,probe/reference,美4K5M4,v1.0,,2
S0373,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M4\SP_58.csv,SP_58.csv,美4K5M4,ternary,3,True,True,True,4,4,5,True,probe/reference,美4K5M4,v1.0,,2
S0374,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M5\SP_59.csv,SP_59.csv,美4K5M5,ternary,3,True,True,True,5,4,5,True,probe/reference,美4K5M5,v1.0,,1
S0375,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M5\SP_60.csv,SP_60.csv,美4K5M5,ternary,3,True,True,True,5,4,5,True,probe/reference,美4K5M5,v1.0,,1
S0376,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M5\SP_61.csv,SP_61.csv,美4K5M5,ternary,3,True,True,True,5,4,5,True,probe/reference,美4K5M5,v1.0,,1
S0377,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M5\SP_62.csv,SP_62.csv,美4K5M5,ternary,3,True,True,True,5,4,5,True,probe/reference,美4K5M5,v1.0,,1
S0378,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M5\SP_63.csv,SP_63.csv,美4K5M5,ternary,3,True,True,True,5,4,5,True,probe/reference,美4K5M5,v1.0,,1
S0379,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M5\SP_64.csv,SP_64.csv,美4K5M5,ternary,3,True,True,True,5,4,5,True,probe/reference,美4K5M5,v1.0,,1
S0380,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M5\SP_65.csv,SP_65.csv,美4K5M5,ternary,3,True,True,True,5,4,5,True,probe/reference,美4K5M5,v1.0,,1
S0381,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M5\SP_66.csv,SP_66.csv,美4K5M5,ternary,3,True,True,True,5,4,5,True,probe/reference,美4K5M5,v1.0,,1
S0382,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M5\SP_67.csv,SP_67.csv,美4K5M5,ternary,3,True,True,True,5,4,5,True,probe/reference,美4K5M5,v1.0,,1
S0383,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M5\SP_68.csv,SP_68.csv,美4K5M5,ternary,3,True,True,True,5,4,5,True,probe/reference,美4K5M5,v1.0,,1
S0384,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M5\SP_69.csv,SP_69.csv,美4K5M5,ternary,3,True,True,True,5,4,5,True,probe/reference,美4K5M5,v1.0,,1
S0385,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M5\SP_70.csv,SP_70.csv,美4K5M5,ternary,3,True,True,True,5,4,5,True,probe/reference,美4K5M5,v1.0,,1
S0386,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M5\SP_71.csv,SP_71.csv,美4K5M5,ternary,3,True,True,True,5,4,5,True,probe/reference,美4K5M5,v1.0,,1
S0387,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M5\SP_72.csv,SP_72.csv,美4K5M5,ternary,3,True,True,True,5,4,5,True,probe/reference,美4K5M5,v1.0,,1
S0388,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M5\SP_73.csv,SP_73.csv,美4K5M5,ternary,3,True,True,True,5,4,5,True,probe/reference,美4K5M5,v1.0,,1
S0389,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M6\SP_74.csv,SP_74.csv,美4K5M6,ternary,3,True,True,True,6,4,5,True,probe/reference,美4K5M6,v1.0,,3
S0390,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M6\SP_75.csv,SP_75.csv,美4K5M6,ternary,3,True,True,True,6,4,5,True,probe/reference,美4K5M6,v1.0,,3
S0391,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M6\SP_76.csv,SP_76.csv,美4K5M6,ternary,3,True,True,True,6,4,5,True,probe/reference,美4K5M6,v1.0,,3
S0392,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M6\SP_77.csv,SP_77.csv,美4K5M6,ternary,3,True,True,True,6,4,5,True,probe/reference,美4K5M6,v1.0,,3
S0393,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M6\SP_78.csv,SP_78.csv,美4K5M6,ternary,3,True,True,True,6,4,5,True,probe/reference,美4K5M6,v1.0,,3
S0394,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M6\SP_79.csv,SP_79.csv,美4K5M6,ternary,3,True,True,True,6,4,5,True,probe/reference,美4K5M6,v1.0,,3
S0395,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M6\SP_80.csv,SP_80.csv,美4K5M6,ternary,3,True,True,True,6,4,5,True,probe/reference,美4K5M6,v1.0,,3
S0396,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M6\SP_81.csv,SP_81.csv,美4K5M6,ternary,3,True,True,True,6,4,5,True,probe/reference,美4K5M6,v1.0,,3
S0397,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M6\SP_82.csv,SP_82.csv,美4K5M6,ternary,3,True,True,True,6,4,5,True,probe/reference,美4K5M6,v1.0,,3
S0398,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M6\SP_83.csv,SP_83.csv,美4K5M6,ternary,3,True,True,True,6,4,5,True,probe/reference,美4K5M6,v1.0,,3
S0399,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M6\SP_84.csv,SP_84.csv,美4K5M6,ternary,3,True,True,True,6,4,5,True,probe/reference,美4K5M6,v1.0,,3
S0400,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M6\SP_85.csv,SP_85.csv,美4K5M6,ternary,3,True,True,True,6,4,5,True,probe/reference,美4K5M6,v1.0,,3
S0401,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M6\SP_86.csv,SP_86.csv,美4K5M6,ternary,3,True,True,True,6,4,5,True,probe/reference,美4K5M6,v1.0,,3
S0402,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M6\SP_87.csv,SP_87.csv,美4K5M6,ternary,3,True,True,True,6,4,5,True,probe/reference,美4K5M6,v1.0,,3
S0403,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K5M6\SP_88.csv,SP_88.csv,美4K5M6,ternary,3,True,True,True,6,4,5,True,probe/reference,美4K5M6,v1.0,,3
S0404,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M4\SP_103.csv,SP_103.csv,美4K6M4,ternary,3,True,True,True,4,4,6,True,probe/reference,美4K6M4,v1.0,,0
S0405,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M4\SP_104.csv,SP_104.csv,美4K6M4,ternary,3,True,True,True,4,4,6,True,probe/reference,美4K6M4,v1.0,,0
S0406,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M4\SP_105.csv,SP_105.csv,美4K6M4,ternary,3,True,True,True,4,4,6,True,probe/reference,美4K6M4,v1.0,,0
S0407,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M4\SP_106.csv,SP_106.csv,美4K6M4,ternary,3,True,True,True,4,4,6,True,probe/reference,美4K6M4,v1.0,,0
S0408,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M4\SP_107.csv,SP_107.csv,美4K6M4,ternary,3,True,True,True,4,4,6,True,probe/reference,美4K6M4,v1.0,,0
S0409,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M4\SP_108.csv,SP_108.csv,美4K6M4,ternary,3,True,True,True,4,4,6,True,probe/reference,美4K6M4,v1.0,,0
S0410,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M4\SP_109.csv,SP_109.csv,美4K6M4,ternary,3,True,True,True,4,4,6,True,probe/reference,美4K6M4,v1.0,,0
S0411,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M4\SP_110.csv,SP_110.csv,美4K6M4,ternary,3,True,True,True,4,4,6,True,probe/reference,美4K6M4,v1.0,,0
S0412,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M4\SP_111.csv,SP_111.csv,美4K6M4,ternary,3,True,True,True,4,4,6,True,probe/reference,美4K6M4,v1.0,,0
S0413,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M4\SP_112.csv,SP_112.csv,美4K6M4,ternary,3,True,True,True,4,4,6,True,probe/reference,美4K6M4,v1.0,,0
S0414,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M4\SP_113.csv,SP_113.csv,美4K6M4,ternary,3,True,True,True,4,4,6,True,probe/reference,美4K6M4,v1.0,,0
S0415,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M4\SP_114.csv,SP_114.csv,美4K6M4,ternary,3,True,True,True,4,4,6,True,probe/reference,美4K6M4,v1.0,,0
S0416,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M4\SP_115.csv,SP_115.csv,美4K6M4,ternary,3,True,True,True,4,4,6,True,probe/reference,美4K6M4,v1.0,,0
S0417,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M4\SP_116.csv,SP_116.csv,美4K6M4,ternary,3,True,True,True,4,4,6,True,probe/reference,美4K6M4,v1.0,,0
S0418,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M5\SP_100.csv,SP_100.csv,美4K6M5,ternary,3,True,True,True,5,4,6,True,probe/reference,美4K6M5,v1.0,,4
S0419,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M5\SP_101.csv,SP_101.csv,美4K6M5,ternary,3,True,True,True,5,4,6,True,probe/reference,美4K6M5,v1.0,,4
S0420,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M5\SP_102.csv,SP_102.csv,美4K6M5,ternary,3,True,True,True,5,4,6,True,probe/reference,美4K6M5,v1.0,,4
S0421,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M5\SP_89.csv,SP_89.csv,美4K6M5,ternary,3,True,True,True,5,4,6,True,probe/reference,美4K6M5,v1.0,,4
S0422,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M5\SP_90.csv,SP_90.csv,美4K6M5,ternary,3,True,True,True,5,4,6,True,probe/reference,美4K6M5,v1.0,,4
S0423,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M5\SP_91.csv,SP_91.csv,美4K6M5,ternary,3,True,True,True,5,4,6,True,probe/reference,美4K6M5,v1.0,,4
S0424,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M5\SP_92.csv,SP_92.csv,美4K6M5,ternary,3,True,True,True,5,4,6,True,probe/reference,美4K6M5,v1.0,,4
S0425,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M5\SP_93.csv,SP_93.csv,美4K6M5,ternary,3,True,True,True,5,4,6,True,probe/reference,美4K6M5,v1.0,,4
S0426,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M5\SP_94.csv,SP_94.csv,美4K6M5,ternary,3,True,True,True,5,4,6,True,probe/reference,美4K6M5,v1.0,,4
S0427,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M5\SP_95.csv,SP_95.csv,美4K6M5,ternary,3,True,True,True,5,4,6,True,probe/reference,美4K6M5,v1.0,,4
S0428,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M5\SP_96.csv,SP_96.csv,美4K6M5,ternary,3,True,True,True,5,4,6,True,probe/reference,美4K6M5,v1.0,,4
S0429,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M5\SP_97.csv,SP_97.csv,美4K6M5,ternary,3,True,True,True,5,4,6,True,probe/reference,美4K6M5,v1.0,,4
S0430,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M5\SP_98.csv,SP_98.csv,美4K6M5,ternary,3,True,True,True,5,4,6,True,probe/reference,美4K6M5,v1.0,,4
S0431,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M5\SP_99.csv,SP_99.csv,美4K6M5,ternary,3,True,True,True,5,4,6,True,probe/reference,美4K6M5,v1.0,,4
S0432,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M6\SP_117.csv,SP_117.csv,美4K6M6,ternary,3,True,True,True,6,4,6,True,probe/reference,美4K6M6,v1.0,,1
S0433,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M6\SP_118.csv,SP_118.csv,美4K6M6,ternary,3,True,True,True,6,4,6,True,probe/reference,美4K6M6,v1.0,,1
S0434,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M6\SP_119.csv,SP_119.csv,美4K6M6,ternary,3,True,True,True,6,4,6,True,probe/reference,美4K6M6,v1.0,,1
S0435,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M6\SP_120.csv,SP_120.csv,美4K6M6,ternary,3,True,True,True,6,4,6,True,probe/reference,美4K6M6,v1.0,,1
S0436,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M6\SP_121.csv,SP_121.csv,美4K6M6,ternary,3,True,True,True,6,4,6,True,probe/reference,美4K6M6,v1.0,,1
S0437,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M6\SP_122.csv,SP_122.csv,美4K6M6,ternary,3,True,True,True,6,4,6,True,probe/reference,美4K6M6,v1.0,,1
S0438,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M6\SP_123.csv,SP_123.csv,美4K6M6,ternary,3,True,True,True,6,4,6,True,probe/reference,美4K6M6,v1.0,,1
S0439,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M6\SP_124.csv,SP_124.csv,美4K6M6,ternary,3,True,True,True,6,4,6,True,probe/reference,美4K6M6,v1.0,,1
S0440,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M6\SP_125.csv,SP_125.csv,美4K6M6,ternary,3,True,True,True,6,4,6,True,probe/reference,美4K6M6,v1.0,,1
S0441,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M6\SP_126.csv,SP_126.csv,美4K6M6,ternary,3,True,True,True,6,4,6,True,probe/reference,美4K6M6,v1.0,,1
S0442,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M6\SP_127.csv,SP_127.csv,美4K6M6,ternary,3,True,True,True,6,4,6,True,probe/reference,美4K6M6,v1.0,,1
S0443,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M6\SP_128.csv,SP_128.csv,美4K6M6,ternary,3,True,True,True,6,4,6,True,probe/reference,美4K6M6,v1.0,,1
S0444,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4K6M6\SP_129.csv,SP_129.csv,美4K6M6,ternary,3,True,True,True,6,4,6,True,probe/reference,美4K6M6,v1.0,,1
S0445,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M4\SP_1.csv,SP_1.csv,美4M4,binary_MBA_Thiram,2,True,True,False,4,4,0,True,probe/reference,美4M4,v1.0,,3
S0446,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M4\SP_10.csv,SP_10.csv,美4M4,binary_MBA_Thiram,2,True,True,False,4,4,0,True,probe/reference,美4M4,v1.0,,3
S0447,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M4\SP_11.csv,SP_11.csv,美4M4,binary_MBA_Thiram,2,True,True,False,4,4,0,True,probe/reference,美4M4,v1.0,,3
S0448,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M4\SP_12.csv,SP_12.csv,美4M4,binary_MBA_Thiram,2,True,True,False,4,4,0,True,probe/reference,美4M4,v1.0,,3
S0449,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M4\SP_13.csv,SP_13.csv,美4M4,binary_MBA_Thiram,2,True,True,False,4,4,0,True,probe/reference,美4M4,v1.0,,3
S0450,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M4\SP_14.csv,SP_14.csv,美4M4,binary_MBA_Thiram,2,True,True,False,4,4,0,True,probe/reference,美4M4,v1.0,,3
S0451,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M4\SP_15.csv,SP_15.csv,美4M4,binary_MBA_Thiram,2,True,True,False,4,4,0,True,probe/reference,美4M4,v1.0,,3
S0452,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M4\SP_16.csv,SP_16.csv,美4M4,binary_MBA_Thiram,2,True,True,False,4,4,0,True,probe/reference,美4M4,v1.0,,3
S0453,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M4\SP_17.csv,SP_17.csv,美4M4,binary_MBA_Thiram,2,True,True,False,4,4,0,True,probe/reference,美4M4,v1.0,,3
S0454,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M4\SP_18.csv,SP_18.csv,美4M4,binary_MBA_Thiram,2,True,True,False,4,4,0,True,probe/reference,美4M4,v1.0,,3
S0455,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M4\SP_19.csv,SP_19.csv,美4M4,binary_MBA_Thiram,2,True,True,False,4,4,0,True,probe/reference,美4M4,v1.0,,3
S0456,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M4\SP_2.csv,SP_2.csv,美4M4,binary_MBA_Thiram,2,True,True,False,4,4,0,True,probe/reference,美4M4,v1.0,,3
S0457,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M4\SP_20.csv,SP_20.csv,美4M4,binary_MBA_Thiram,2,True,True,False,4,4,0,True,probe/reference,美4M4,v1.0,,3
S0458,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M4\SP_3.csv,SP_3.csv,美4M4,binary_MBA_Thiram,2,True,True,False,4,4,0,True,probe/reference,美4M4,v1.0,,3
S0459,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M4\SP_4.csv,SP_4.csv,美4M4,binary_MBA_Thiram,2,True,True,False,4,4,0,True,probe/reference,美4M4,v1.0,,3
S0460,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M4\SP_5.csv,SP_5.csv,美4M4,binary_MBA_Thiram,2,True,True,False,4,4,0,True,probe/reference,美4M4,v1.0,,3
S0461,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M4\SP_6.csv,SP_6.csv,美4M4,binary_MBA_Thiram,2,True,True,False,4,4,0,True,probe/reference,美4M4,v1.0,,3
S0462,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M4\SP_7.csv,SP_7.csv,美4M4,binary_MBA_Thiram,2,True,True,False,4,4,0,True,probe/reference,美4M4,v1.0,,3
S0463,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M4\SP_8.csv,SP_8.csv,美4M4,binary_MBA_Thiram,2,True,True,False,4,4,0,True,probe/reference,美4M4,v1.0,,3
S0464,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M4\SP_9.csv,SP_9.csv,美4M4,binary_MBA_Thiram,2,True,True,False,4,4,0,True,probe/reference,美4M4,v1.0,,3
S0465,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M5\SP_21.csv,SP_21.csv,美4M5,binary_MBA_Thiram,2,True,True,False,5,4,0,True,probe/reference,美4M5,v1.0,,3
S0466,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M5\SP_22.csv,SP_22.csv,美4M5,binary_MBA_Thiram,2,True,True,False,5,4,0,True,probe/reference,美4M5,v1.0,,3
S0467,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M5\SP_23.csv,SP_23.csv,美4M5,binary_MBA_Thiram,2,True,True,False,5,4,0,True,probe/reference,美4M5,v1.0,,3
S0468,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M5\SP_24.csv,SP_24.csv,美4M5,binary_MBA_Thiram,2,True,True,False,5,4,0,True,probe/reference,美4M5,v1.0,,3
S0469,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M5\SP_25.csv,SP_25.csv,美4M5,binary_MBA_Thiram,2,True,True,False,5,4,0,True,probe/reference,美4M5,v1.0,,3
S0470,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M5\SP_26.csv,SP_26.csv,美4M5,binary_MBA_Thiram,2,True,True,False,5,4,0,True,probe/reference,美4M5,v1.0,,3
S0471,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M5\SP_27.csv,SP_27.csv,美4M5,binary_MBA_Thiram,2,True,True,False,5,4,0,True,probe/reference,美4M5,v1.0,,3
S0472,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M5\SP_28.csv,SP_28.csv,美4M5,binary_MBA_Thiram,2,True,True,False,5,4,0,True,probe/reference,美4M5,v1.0,,3
S0473,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M5\SP_29.csv,SP_29.csv,美4M5,binary_MBA_Thiram,2,True,True,False,5,4,0,True,probe/reference,美4M5,v1.0,,3
S0474,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M5\SP_30.csv,SP_30.csv,美4M5,binary_MBA_Thiram,2,True,True,False,5,4,0,True,probe/reference,美4M5,v1.0,,3
S0475,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M5\SP_31.csv,SP_31.csv,美4M5,binary_MBA_Thiram,2,True,True,False,5,4,0,True,probe/reference,美4M5,v1.0,,3
S0476,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M5\SP_32.csv,SP_32.csv,美4M5,binary_MBA_Thiram,2,True,True,False,5,4,0,True,probe/reference,美4M5,v1.0,,3
S0477,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M5\SP_33.csv,SP_33.csv,美4M5,binary_MBA_Thiram,2,True,True,False,5,4,0,True,probe/reference,美4M5,v1.0,,3
S0478,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M5\SP_34.csv,SP_34.csv,美4M5,binary_MBA_Thiram,2,True,True,False,5,4,0,True,probe/reference,美4M5,v1.0,,3
S0479,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M5\SP_35.csv,SP_35.csv,美4M5,binary_MBA_Thiram,2,True,True,False,5,4,0,True,probe/reference,美4M5,v1.0,,3
S0480,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M5\SP_36.csv,SP_36.csv,美4M5,binary_MBA_Thiram,2,True,True,False,5,4,0,True,probe/reference,美4M5,v1.0,,3
S0481,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M5\SP_37.csv,SP_37.csv,美4M5,binary_MBA_Thiram,2,True,True,False,5,4,0,True,probe/reference,美4M5,v1.0,,3
S0482,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M5\SP_38.csv,SP_38.csv,美4M5,binary_MBA_Thiram,2,True,True,False,5,4,0,True,probe/reference,美4M5,v1.0,,3
S0483,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M5\SP_39.csv,SP_39.csv,美4M5,binary_MBA_Thiram,2,True,True,False,5,4,0,True,probe/reference,美4M5,v1.0,,3
S0484,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M6\SP_40.csv,SP_40.csv,美4M6,binary_MBA_Thiram,2,True,True,False,6,4,0,True,probe/reference,美4M6,v1.0,,2
S0485,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M6\SP_41.csv,SP_41.csv,美4M6,binary_MBA_Thiram,2,True,True,False,6,4,0,True,probe/reference,美4M6,v1.0,,2
S0486,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M6\SP_42.csv,SP_42.csv,美4M6,binary_MBA_Thiram,2,True,True,False,6,4,0,True,probe/reference,美4M6,v1.0,,2
S0487,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M6\SP_43.csv,SP_43.csv,美4M6,binary_MBA_Thiram,2,True,True,False,6,4,0,True,probe/reference,美4M6,v1.0,,2
S0488,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M6\SP_44.csv,SP_44.csv,美4M6,binary_MBA_Thiram,2,True,True,False,6,4,0,True,probe/reference,美4M6,v1.0,,2
S0489,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M6\SP_45.csv,SP_45.csv,美4M6,binary_MBA_Thiram,2,True,True,False,6,4,0,True,probe/reference,美4M6,v1.0,,2
S0490,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M6\SP_46.csv,SP_46.csv,美4M6,binary_MBA_Thiram,2,True,True,False,6,4,0,True,probe/reference,美4M6,v1.0,,2
S0491,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M6\SP_47.csv,SP_47.csv,美4M6,binary_MBA_Thiram,2,True,True,False,6,4,0,True,probe/reference,美4M6,v1.0,,2
S0492,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M6\SP_48.csv,SP_48.csv,美4M6,binary_MBA_Thiram,2,True,True,False,6,4,0,True,probe/reference,美4M6,v1.0,,2
S0493,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M6\SP_49.csv,SP_49.csv,美4M6,binary_MBA_Thiram,2,True,True,False,6,4,0,True,probe/reference,美4M6,v1.0,,2
S0494,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M6\SP_50.csv,SP_50.csv,美4M6,binary_MBA_Thiram,2,True,True,False,6,4,0,True,probe/reference,美4M6,v1.0,,2
S0495,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美4M6\SP_51.csv,SP_51.csv,美4M6,binary_MBA_Thiram,2,True,True,False,6,4,0,True,probe/reference,美4M6,v1.0,,2
