file_path,file_name,folder_name,c_thiram,c_mg,c_mba,has_thiram,has_mg,has_mba,mixture_order,family,sample_id,group_id,fold_id
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m4\SP_10.csv,SP_10.csv,美4m4,4,0,4,True,False,True,2,binary_Thiram_MBA,S0455,美4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m4\SP_11.csv,SP_11.csv,美4m4,4,0,4,True,False,True,2,binary_Thiram_MBA,S0456,美4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m4\SP_12.csv,SP_12.csv,美4m4,4,0,4,True,False,True,2,binary_Thiram_MBA,S0457,美4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m4\SP_13.csv,SP_13.csv,美4m4,4,0,4,True,False,True,2,binary_Thiram_MBA,S0458,美4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m4\SP_14.csv,SP_14.csv,美4m4,4,0,4,True,False,True,2,binary_Thiram_MBA,S0459,美4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m4\SP_15.csv,SP_15.csv,美4m4,4,0,4,True,False,True,2,binary_Thiram_MBA,S0460,美4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m4\SP_16.csv,SP_16.csv,美4m4,4,0,4,True,False,True,2,binary_Thiram_MBA,S0461,美4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m4\SP_17.csv,SP_17.csv,美4m4,4,0,4,True,False,True,2,binary_Thiram_MBA,S0462,美4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m4\SP_18.csv,SP_18.csv,美4m4,4,0,4,True,False,True,2,binary_Thiram_MBA,S0463,美4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m4\SP_19.csv,SP_19.csv,美4m4,4,0,4,True,False,True,2,binary_Thiram_MBA,S0464,美4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m4\SP_2.csv,SP_2.csv,美4m4,4,0,4,True,False,True,2,binary_Thiram_MBA,S0465,美4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m4\SP_20.csv,SP_20.csv,美4m4,4,0,4,True,False,True,2,binary_Thiram_MBA,S0466,美4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m4\SP_3.csv,SP_3.csv,美4m4,4,0,4,True,False,True,2,binary_Thiram_MBA,S0467,美4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m4\SP_4.csv,SP_4.csv,美4m4,4,0,4,True,False,True,2,binary_Thiram_MBA,S0468,美4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m4\SP_5.csv,SP_5.csv,美4m4,4,0,4,True,False,True,2,binary_Thiram_MBA,S0469,美4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m4\SP_6.csv,SP_6.csv,美4m4,4,0,4,True,False,True,2,binary_Thiram_MBA,S0470,美4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m4\SP_7.csv,SP_7.csv,美4m4,4,0,4,True,False,True,2,binary_Thiram_MBA,S0471,美4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m4\SP_8.csv,SP_8.csv,美4m4,4,0,4,True,False,True,2,binary_Thiram_MBA,S0472,美4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m4\SP_9.csv,SP_9.csv,美4m4,4,0,4,True,False,True,2,binary_Thiram_MBA,S0473,美4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m5\SP_21.csv,SP_21.csv,美4m5,4,0,5,True,False,True,2,binary_Thiram_MBA,S0474,美4m5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m5\SP_22.csv,SP_22.csv,美4m5,4,0,5,True,False,True,2,binary_Thiram_MBA,S0475,美4m5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m5\SP_23.csv,SP_23.csv,美4m5,4,0,5,True,False,True,2,binary_Thiram_MBA,S0476,美4m5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m5\SP_24.csv,SP_24.csv,美4m5,4,0,5,True,False,True,2,binary_Thiram_MBA,S0477,美4m5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m5\SP_25.csv,SP_25.csv,美4m5,4,0,5,True,False,True,2,binary_Thiram_MBA,S0478,美4m5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m5\SP_26.csv,SP_26.csv,美4m5,4,0,5,True,False,True,2,binary_Thiram_MBA,S0479,美4m5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m5\SP_27.csv,SP_27.csv,美4m5,4,0,5,True,False,True,2,binary_Thiram_MBA,S0480,美4m5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m5\SP_28.csv,SP_28.csv,美4m5,4,0,5,True,False,True,2,binary_Thiram_MBA,S0481,美4m5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m5\SP_29.csv,SP_29.csv,美4m5,4,0,5,True,False,True,2,binary_Thiram_MBA,S0482,美4m5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m5\SP_30.csv,SP_30.csv,美4m5,4,0,5,True,False,True,2,binary_Thiram_MBA,S0483,美4m5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m5\SP_31.csv,SP_31.csv,美4m5,4,0,5,True,False,True,2,binary_Thiram_MBA,S0484,美4m5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m5\SP_32.csv,SP_32.csv,美4m5,4,0,5,True,False,True,2,binary_Thiram_MBA,S0485,美4m5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m5\SP_33.csv,SP_33.csv,美4m5,4,0,5,True,False,True,2,binary_Thiram_MBA,S0486,美4m5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m5\SP_34.csv,SP_34.csv,美4m5,4,0,5,True,False,True,2,binary_Thiram_MBA,S0487,美4m5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m5\SP_35.csv,SP_35.csv,美4m5,4,0,5,True,False,True,2,binary_Thiram_MBA,S0488,美4m5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m5\SP_36.csv,SP_36.csv,美4m5,4,0,5,True,False,True,2,binary_Thiram_MBA,S0489,美4m5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m5\SP_37.csv,SP_37.csv,美4m5,4,0,5,True,False,True,2,binary_Thiram_MBA,S0490,美4m5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m5\SP_38.csv,SP_38.csv,美4m5,4,0,5,True,False,True,2,binary_Thiram_MBA,S0491,美4m5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m5\SP_39.csv,SP_39.csv,美4m5,4,0,5,True,False,True,2,binary_Thiram_MBA,S0492,美4m5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m6\SP_40.csv,SP_40.csv,美4m6,4,0,6,True,False,True,2,binary_Thiram_MBA,S0493,美4m6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m6\SP_41.csv,SP_41.csv,美4m6,4,0,6,True,False,True,2,binary_Thiram_MBA,S0494,美4m6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m6\SP_42.csv,SP_42.csv,美4m6,4,0,6,True,False,True,2,binary_Thiram_MBA,S0495,美4m6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m6\SP_43.csv,SP_43.csv,美4m6,4,0,6,True,False,True,2,binary_Thiram_MBA,S0496,美4m6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m6\SP_44.csv,SP_44.csv,美4m6,4,0,6,True,False,True,2,binary_Thiram_MBA,S0497,美4m6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m6\SP_45.csv,SP_45.csv,美4m6,4,0,6,True,False,True,2,binary_Thiram_MBA,S0498,美4m6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m6\SP_46.csv,SP_46.csv,美4m6,4,0,6,True,False,True,2,binary_Thiram_MBA,S0499,美4m6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m6\SP_47.csv,SP_47.csv,美4m6,4,0,6,True,False,True,2,binary_Thiram_MBA,S0500,美4m6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m6\SP_48.csv,SP_48.csv,美4m6,4,0,6,True,False,True,2,binary_Thiram_MBA,S0501,美4m6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m6\SP_49.csv,SP_49.csv,美4m6,4,0,6,True,False,True,2,binary_Thiram_MBA,S0502,美4m6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m6\SP_50.csv,SP_50.csv,美4m6,4,0,6,True,False,True,2,binary_Thiram_MBA,S0503,美4m6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m6\SP_51.csv,SP_51.csv,美4m6,4,0,6,True,False,True,2,binary_Thiram_MBA,S0504,美4m6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m6\SP_52.csv,SP_52.csv,美4m6,4,0,6,True,False,True,2,binary_Thiram_MBA,S0505,美4m6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m6\SP_53.csv,SP_53.csv,美4m6,4,0,6,True,False,True,2,binary_Thiram_MBA,S0506,美4m6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m6\SP_54.csv,SP_54.csv,美4m6,4,0,6,True,False,True,2,binary_Thiram_MBA,S0507,美4m6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m6\SP_55.csv,SP_55.csv,美4m6,4,0,6,True,False,True,2,binary_Thiram_MBA,S0508,美4m6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m6\SP_56.csv,SP_56.csv,美4m6,4,0,6,True,False,True,2,binary_Thiram_MBA,S0509,美4m6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美4m6\SP_57.csv,SP_57.csv,美4m6,4,0,6,True,False,True,2,binary_Thiram_MBA,S0510,美4m6,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5\SP_1.csv,SP_1.csv,美5,5,0,0,True,False,False,1,single,S0511,美5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5\SP_10.csv,SP_10.csv,美5,5,0,0,True,False,False,1,single,S0512,美5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5\SP_11.csv,SP_11.csv,美5,5,0,0,True,False,False,1,single,S0513,美5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5\SP_12.csv,SP_12.csv,美5,5,0,0,True,False,False,1,single,S0514,美5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5\SP_13.csv,SP_13.csv,美5,5,0,0,True,False,False,1,single,S0515,美5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5\SP_14.csv,SP_14.csv,美5,5,0,0,True,False,False,1,single,S0516,美5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5\SP_15.csv,SP_15.csv,美5,5,0,0,True,False,False,1,single,S0517,美5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5\SP_16.csv,SP_16.csv,美5,5,0,0,True,False,False,1,single,S0518,美5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5\SP_17.csv,SP_17.csv,美5,5,0,0,True,False,False,1,single,S0519,美5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5\SP_18.csv,SP_18.csv,美5,5,0,0,True,False,False,1,single,S0520,美5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5\SP_19.csv,SP_19.csv,美5,5,0,0,True,False,False,1,single,S0521,美5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5\SP_2.csv,SP_2.csv,美5,5,0,0,True,False,False,1,single,S0522,美5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5\SP_20.csv,SP_20.csv,美5,5,0,0,True,False,False,1,single,S0523,美5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5\SP_21.csv,SP_21.csv,美5,5,0,0,True,False,False,1,single,S0524,美5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5\SP_3.csv,SP_3.csv,美5,5,0,0,True,False,False,1,single,S0525,美5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5\SP_4.csv,SP_4.csv,美5,5,0,0,True,False,False,1,single,S0526,美5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5\SP_5.csv,SP_5.csv,美5,5,0,0,True,False,False,1,single,S0527,美5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5\SP_6.csv,SP_6.csv,美5,5,0,0,True,False,False,1,single,S0528,美5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5\SP_7.csv,SP_7.csv,美5,5,0,0,True,False,False,1,single,S0529,美5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5\SP_8.csv,SP_8.csv,美5,5,0,0,True,False,False,1,single,S0530,美5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4\SP_1.csv,SP_1.csv,美5K4,5,4,0,True,True,False,2,binary_Thiram_MG,S0531,美5K4,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4\SP_10.csv,SP_10.csv,美5K4,5,4,0,True,True,False,2,binary_Thiram_MG,S0532,美5K4,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4\SP_11.csv,SP_11.csv,美5K4,5,4,0,True,True,False,2,binary_Thiram_MG,S0533,美5K4,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4\SP_12.csv,SP_12.csv,美5K4,5,4,0,True,True,False,2,binary_Thiram_MG,S0534,美5K4,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4\SP_13.csv,SP_13.csv,美5K4,5,4,0,True,True,False,2,binary_Thiram_MG,S0535,美5K4,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4\SP_2.csv,SP_2.csv,美5K4,5,4,0,True,True,False,2,binary_Thiram_MG,S0536,美5K4,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4\SP_3.csv,SP_3.csv,美5K4,5,4,0,True,True,False,2,binary_Thiram_MG,S0537,美5K4,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4\SP_4.csv,SP_4.csv,美5K4,5,4,0,True,True,False,2,binary_Thiram_MG,S0538,美5K4,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4\SP_5.csv,SP_5.csv,美5K4,5,4,0,True,True,False,2,binary_Thiram_MG,S0539,美5K4,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4\SP_6.csv,SP_6.csv,美5K4,5,4,0,True,True,False,2,binary_Thiram_MG,S0540,美5K4,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4\SP_7.csv,SP_7.csv,美5K4,5,4,0,True,True,False,2,binary_Thiram_MG,S0541,美5K4,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4\SP_8.csv,SP_8.csv,美5K4,5,4,0,True,True,False,2,binary_Thiram_MG,S0542,美5K4,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4\SP_9.csv,SP_9.csv,美5K4,5,4,0,True,True,False,2,binary_Thiram_MG,S0543,美5K4,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m4\SP_130.csv,SP_130.csv,美5K4m4,5,4,4,True,True,True,3,ternary,S0544,美5K4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m4\SP_131.csv,SP_131.csv,美5K4m4,5,4,4,True,True,True,3,ternary,S0545,美5K4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m4\SP_132.csv,SP_132.csv,美5K4m4,5,4,4,True,True,True,3,ternary,S0546,美5K4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m4\SP_133.csv,SP_133.csv,美5K4m4,5,4,4,True,True,True,3,ternary,S0547,美5K4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m4\SP_134.csv,SP_134.csv,美5K4m4,5,4,4,True,True,True,3,ternary,S0548,美5K4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m4\SP_135.csv,SP_135.csv,美5K4m4,5,4,4,True,True,True,3,ternary,S0549,美5K4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m4\SP_136.csv,SP_136.csv,美5K4m4,5,4,4,True,True,True,3,ternary,S0550,美5K4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m4\SP_137.csv,SP_137.csv,美5K4m4,5,4,4,True,True,True,3,ternary,S0551,美5K4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m4\SP_138.csv,SP_138.csv,美5K4m4,5,4,4,True,True,True,3,ternary,S0552,美5K4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m4\SP_139.csv,SP_139.csv,美5K4m4,5,4,4,True,True,True,3,ternary,S0553,美5K4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m4\SP_140.csv,SP_140.csv,美5K4m4,5,4,4,True,True,True,3,ternary,S0554,美5K4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m4\SP_141.csv,SP_141.csv,美5K4m4,5,4,4,True,True,True,3,ternary,S0555,美5K4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m4\SP_142.csv,SP_142.csv,美5K4m4,5,4,4,True,True,True,3,ternary,S0556,美5K4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m4\SP_143.csv,SP_143.csv,美5K4m4,5,4,4,True,True,True,3,ternary,S0557,美5K4m4,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m5\SP_144.csv,SP_144.csv,美5K4m5,5,4,5,True,True,True,3,ternary,S0558,美5K4m5,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m5\SP_145.csv,SP_145.csv,美5K4m5,5,4,5,True,True,True,3,ternary,S0559,美5K4m5,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m5\SP_146.csv,SP_146.csv,美5K4m5,5,4,5,True,True,True,3,ternary,S0560,美5K4m5,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m5\SP_147.csv,SP_147.csv,美5K4m5,5,4,5,True,True,True,3,ternary,S0561,美5K4m5,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m5\SP_148.csv,SP_148.csv,美5K4m5,5,4,5,True,True,True,3,ternary,S0562,美5K4m5,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m5\SP_149.csv,SP_149.csv,美5K4m5,5,4,5,True,True,True,3,ternary,S0563,美5K4m5,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m5\SP_150.csv,SP_150.csv,美5K4m5,5,4,5,True,True,True,3,ternary,S0564,美5K4m5,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m5\SP_151.csv,SP_151.csv,美5K4m5,5,4,5,True,True,True,3,ternary,S0565,美5K4m5,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m5\SP_152.csv,SP_152.csv,美5K4m5,5,4,5,True,True,True,3,ternary,S0566,美5K4m5,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m5\SP_153.csv,SP_153.csv,美5K4m5,5,4,5,True,True,True,3,ternary,S0567,美5K4m5,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m5\SP_154.csv,SP_154.csv,美5K4m5,5,4,5,True,True,True,3,ternary,S0568,美5K4m5,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m5\SP_155.csv,SP_155.csv,美5K4m5,5,4,5,True,True,True,3,ternary,S0569,美5K4m5,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m5\SP_156.csv,SP_156.csv,美5K4m5,5,4,5,True,True,True,3,ternary,S0570,美5K4m5,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m5\SP_157.csv,SP_157.csv,美5K4m5,5,4,5,True,True,True,3,ternary,S0571,美5K4m5,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m5\SP_158.csv,SP_158.csv,美5K4m5,5,4,5,True,True,True,3,ternary,S0572,美5K4m5,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m5\SP_159.csv,SP_159.csv,美5K4m5,5,4,5,True,True,True,3,ternary,S0573,美5K4m5,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m5\SP_160.csv,SP_160.csv,美5K4m5,5,4,5,True,True,True,3,ternary,S0574,美5K4m5,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m5\SP_161.csv,SP_161.csv,美5K4m5,5,4,5,True,True,True,3,ternary,S0575,美5K4m5,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m6\SP_162.csv,SP_162.csv,美5K4m6,5,4,6,True,True,True,3,ternary,S0576,美5K4m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m6\SP_163.csv,SP_163.csv,美5K4m6,5,4,6,True,True,True,3,ternary,S0577,美5K4m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m6\SP_164.csv,SP_164.csv,美5K4m6,5,4,6,True,True,True,3,ternary,S0578,美5K4m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m6\SP_165.csv,SP_165.csv,美5K4m6,5,4,6,True,True,True,3,ternary,S0579,美5K4m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m6\SP_166.csv,SP_166.csv,美5K4m6,5,4,6,True,True,True,3,ternary,S0580,美5K4m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m6\SP_167.csv,SP_167.csv,美5K4m6,5,4,6,True,True,True,3,ternary,S0581,美5K4m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m6\SP_168.csv,SP_168.csv,美5K4m6,5,4,6,True,True,True,3,ternary,S0582,美5K4m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m6\SP_169.csv,SP_169.csv,美5K4m6,5,4,6,True,True,True,3,ternary,S0583,美5K4m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m6\SP_170.csv,SP_170.csv,美5K4m6,5,4,6,True,True,True,3,ternary,S0584,美5K4m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m6\SP_171.csv,SP_171.csv,美5K4m6,5,4,6,True,True,True,3,ternary,S0585,美5K4m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m6\SP_172.csv,SP_172.csv,美5K4m6,5,4,6,True,True,True,3,ternary,S0586,美5K4m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m6\SP_173.csv,SP_173.csv,美5K4m6,5,4,6,True,True,True,3,ternary,S0587,美5K4m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m6\SP_174.csv,SP_174.csv,美5K4m6,5,4,6,True,True,True,3,ternary,S0588,美5K4m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K4m6\SP_175.csv,SP_175.csv,美5K4m6,5,4,6,True,True,True,3,ternary,S0589,美5K4m6,3
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5\SP_14.csv,SP_14.csv,美5K5,5,5,0,True,True,False,2,binary_Thiram_MG,S0590,美5K5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5\SP_15.csv,SP_15.csv,美5K5,5,5,0,True,True,False,2,binary_Thiram_MG,S0591,美5K5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5\SP_16.csv,SP_16.csv,美5K5,5,5,0,True,True,False,2,binary_Thiram_MG,S0592,美5K5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5\SP_17.csv,SP_17.csv,美5K5,5,5,0,True,True,False,2,binary_Thiram_MG,S0593,美5K5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5\SP_18.csv,SP_18.csv,美5K5,5,5,0,True,True,False,2,binary_Thiram_MG,S0594,美5K5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5\SP_19.csv,SP_19.csv,美5K5,5,5,0,True,True,False,2,binary_Thiram_MG,S0595,美5K5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5\SP_20.csv,SP_20.csv,美5K5,5,5,0,True,True,False,2,binary_Thiram_MG,S0596,美5K5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5\SP_21.csv,SP_21.csv,美5K5,5,5,0,True,True,False,2,binary_Thiram_MG,S0597,美5K5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5\SP_22.csv,SP_22.csv,美5K5,5,5,0,True,True,False,2,binary_Thiram_MG,S0598,美5K5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5\SP_23.csv,SP_23.csv,美5K5,5,5,0,True,True,False,2,binary_Thiram_MG,S0599,美5K5,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美5K5\SP_24.csv,SP_24.csv,美5K5,5,5,0,True,True,False,2,binary_Thiram_MG,S0600,美5K5,2
