SP_40.csv,SP_41.csv,SP_42.csv,SP_43.csv,SP_44.csv,SP_45.csv,SP_46.csv,SP_47.csv,SP_48.csv,SP_49.csv,SP_50.csv,SP_51.csv,SP_52.csv,SP_53.csv,SP_54.csv,SP_55.csv,SP_56.csv,SP_57.csv
7389.0000,6500.0000,6062.5000,5877.5000,5663.5000,5652.0000,7800.5000,6708.0000,6436.0000,9041.0000,8128.0000,7734.0000,7340.0000,6400.5000,6000.0000,7616.5000,7011.5000,6913.5000
7132.5000,6401.5000,5959.0000,5739.0000,5637.0000,5527.5000,7710.5000,6698.0000,6286.5000,8761.5000,7905.0000,7478.5000,7223.0000,6191.0000,5863.0000,7474.0000,6908.5000,6742.0000
7116.0000,6292.5000,5815.5000,5700.5000,5540.5000,5460.5000,7436.0000,6578.0000,6215.0000,8619.5000,7696.0000,7354.5000,7020.0000,6104.0000,5788.0000,7348.0000,6834.0000,6696.5000
6854.0000,6153.0000,5690.5000,5600.5000,5406.5000,5316.0000,7323.0000,6382.0000,6071.0000,8393.0000,7454.5000,7058.0000,6753.0000,5926.0000,5633.5000,7213.0000,6702.5000,6472.0000
6779.0000,6004.0000,5626.5000,5473.5000,5357.5000,5237.5000,7242.5000,6203.5000,5965.5000,8178.0000,7347.0000,6925.0000,6754.5000,5744.0000,5536.5000,7051.5000,6568.5000,6347.5000
6764.5000,5951.0000,5601.0000,5400.5000,5302.0000,5163.5000,7121.5000,6196.5000,5832.5000,7934.0000,7154.0000,6750.0000,6650.5000,5707.0000,5419.5000,6939.0000,6432.0000,6375.5000
6702.5000,5917.0000,5488.0000,5364.0000,5257.0000,5153.0000,7065.0000,6171.5000,5877.5000,7923.5000,7166.5000,6751.5000,6615.5000,5726.5000,5443.0000,6931.0000,6417.5000,6326.5000
6763.0000,5939.0000,5561.0000,5417.5000,5277.0000,5182.0000,7151.0000,6165.5000,5790.5000,7934.0000,7131.5000,6725.0000,6656.0000,5649.5000,5411.5000,6963.5000,6426.5000,6291.5000
6675.0000,5930.0000,5529.5000,5368.0000,5184.5000,5116.5000,7109.5000,6092.5000,5802.5000,7823.5000,7024.5000,6721.5000,6547.5000,5648.0000,5395.5000,6953.5000,6384.5000,6276.0000
6737.5000,5881.5000,5553.5000,5347.0000,5200.0000,5185.0000,7108.0000,6120.5000,5872.0000,7973.0000,7152.5000,6592.5000,6571.0000,5753.5000,5414.5000,6949.0000,6433.5000,6246.0000
6729.5000,5949.5000,5619.5000,5401.0000,5179.0000,5176.5000,7077.5000,6159.0000,5837.0000,7969.0000,7125.5000,6700.0000,6665.5000,5708.5000,5401.5000,6929.0000,6437.0000,6262.0000
6801.0000,5948.0000,5626.5000,5378.5000,5255.0000,5155.5000,7146.0000,6219.0000,5922.0000,8088.0000,7192.5000,6781.5000,6641.5000,5715.0000,5454.5000,6978.5000,6456.0000,6285.0000
6818.0000,5966.0000,5600.5000,5427.5000,5236.5000,5167.0000,7176.0000,6205.0000,5888.0000,8107.0000,7276.0000,6842.5000,6743.0000,5760.5000,5462.5000,6983.0000,6425.5000,6361.5000
6798.0000,5979.0000,5695.5000,5443.0000,5281.0000,5265.5000,7251.0000,6268.5000,5972.5000,8176.0000,7364.0000,6854.5000,6819.5000,5794.5000,5526.5000,7050.0000,6578.0000,6400.0000
6924.5000,6055.0000,5740.5000,5535.0000,5360.0000,5248.5000,7355.0000,6322.0000,5992.5000,8315.5000,7433.5000,7101.0000,6830.5000,5953.0000,5616.5000,7179.5000,6606.5000,6474.0000
7059.0000,6183.5000,5778.0000,5595.0000,5388.5000,5286.5000,7467.0000,6426.0000,6182.0000,8578.0000,7578.0000,7144.0000,7039.5000,5978.0000,5644.0000,7296.5000,6691.0000,6550.5000
7155.0000,6328.0000,5864.5000,5715.0000,5538.0000,5453.5000,7682.0000,6574.5000,6192.5000,8767.0000,7753.5000,7383.0000,7200.0000,6196.5000,5816.5000,7490.5000,6838.5000,6732.0000
7426.5000,6456.5000,6107.5000,5892.5000,5664.5000,5593.0000,7909.5000,6863.0000,6416.5000,9118.0000,8123.0000,7695.0000,7399.0000,6369.0000,6006.0000,7674.5000,7029.0000,6927.5000
7664.5000,6752.5000,6343.0000,6079.5000,5865.0000,5777.0000,8184.5000,7014.5000,6670.5000,9655.0000,8506.0000,8115.0000,7753.5000,6624.5000,6251.0000,7952.0000,7321.0000,7175.5000
8027.5000,7070.5000,6687.5000,6392.0000,6194.0000,6089.0000,8699.0000,7497.0000,6974.5000,10308.0000,9108.5000,8698.0000,8205.5000,7039.0000,6656.0000,8431.5000,7661.5000,7550.0000
8506.0000,7544.5000,7018.0000,6788.0000,6484.5000,6378.5000,9184.5000,7922.5000,7511.5000,11181.0000,9839.0000,9325.0000,8792.0000,7556.5000,7051.0000,8950.5000,8152.5000,7970.5000
9036.0000,7937.5000,7411.5000,7134.0000,6964.5000,6814.5000,9774.5000,8458.0000,7986.5000,11979.0000,10620.5000,10036.0000,9416.0000,8140.5000,7506.5000,9551.5000,8656.5000,8496.0000
9626.0000,8512.5000,7994.5000,7693.5000,7410.5000,7268.0000,10521.5000,9197.0000,8548.5000,13126.5000,11617.5000,10987.5000,10183.5000,8809.5000,8169.0000,10206.5000,9280.0000,9086.5000
10245.0000,9095.5000,8429.0000,8171.5000,7981.5000,7793.0000,11200.5000,9703.0000,9180.5000,14141.5000,12651.5000,12025.5000,10842.0000,9424.0000,8787.5000,10951.0000,9912.5000,9703.5000
10812.0000,9656.0000,9014.5000,8748.5000,8404.0000,8263.0000,11907.0000,10315.0000,9754.5000,15095.0000,13657.5000,12933.5000,11516.0000,10010.5000,9385.0000,11542.5000,10617.0000,10342.5000
11340.0000,10030.5000,9422.5000,9129.5000,8849.0000,8676.5000,12395.0000,10881.0000,10277.0000,15952.0000,14437.5000,13679.0000,12193.0000,10557.0000,9903.5000,12086.5000,11094.5000,10796.5000
11707.5000,10264.5000,9627.5000,9369.5000,9116.0000,8913.0000,12692.5000,11146.5000,10504.0000,16509.5000,14734.0000,14093.0000,12379.5000,10842.0000,10143.0000,12435.5000,11408.5000,11200.5000
11767.0000,10453.5000,9944.5000,9550.0000,9334.5000,9107.5000,12940.5000,11373.0000,10734.5000,16771.0000,15089.0000,14428.0000,12656.5000,10959.5000,10338.5000,12551.0000,11631.0000,11343.5000
11710.0000,10386.0000,9859.5000,9484.0000,9226.0000,9023.5000,12763.5000,11376.0000,10785.0000,16681.0000,15086.5000,14463.0000,12475.0000,10927.0000,10279.5000,12513.0000,11608.0000,11354.5000
11431.0000,10216.0000,9640.0000,9427.0000,9162.5000,8988.5000,12643.0000,11187.0000,10604.5000,16313.0000,14929.5000,14265.0000,12107.0000,10690.5000,10064.5000,12362.5000,11358.0000,11149.0000
11281.0000,10013.5000,9480.5000,9196.0000,8864.0000,8763.5000,12223.0000,10861.5000,10348.0000,15895.5000,14395.0000,13836.5000,11883.0000,10445.0000,9791.0000,12029.0000,11155.5000,10931.0000
10836.5000,9664.5000,9160.5000,8890.5000,8627.0000,8416.0000,11771.0000,10509.5000,9996.0000,15168.0000,13849.0000,13204.0000,11296.5000,10011.5000,9528.5000,11449.5000,10692.0000,10517.0000
10214.5000,9121.0000,8721.5000,8357.5000,8158.0000,8012.0000,11251.0000,9908.5000,9466.0000,14214.5000,13032.5000,12474.5000,10699.0000,9533.0000,8958.0000,10941.0000,10218.5000,9945.5000
9721.5000,8741.5000,8185.0000,7888.0000,7712.5000,7554.5000,10546.0000,9333.0000,8952.0000,13304.0000,12188.5000,11632.5000,10076.0000,8878.5000,8455.0000,10321.5000,9612.0000,9500.5000
9144.5000,8154.0000,7669.0000,7459.0000,7285.0000,7266.5000,9883.5000,8744.0000,8347.0000,12361.5000,11312.0000,10749.0000,9450.5000,8388.0000,7820.5000,9732.5000,9075.0000,8896.5000
8528.5000,7606.0000,7258.5000,6964.0000,6869.5000,6736.5000,9266.0000,8143.0000,7782.5000,11353.5000,10359.5000,9943.5000,8748.5000,7809.5000,7302.0000,9046.5000,8481.0000,8308.0000
8088.5000,7199.0000,6789.0000,6621.0000,6381.0000,6289.5000,8670.0000,7615.5000,7345.5000,10559.5000,9550.5000,9176.5000,8177.5000,7151.0000,6799.0000,8509.5000,7903.0000,7760.0000
7663.5000,6805.5000,6453.5000,6245.5000,5984.5000,5913.5000,8287.5000,7252.0000,6883.0000,9821.5000,8918.0000,8475.5000,7703.5000,6728.0000,6416.5000,8032.5000,7514.5000,7359.5000
7261.0000,6488.0000,6096.0000,5927.0000,5736.5000,5659.5000,7892.0000,6849.5000,6518.5000,9233.0000,8374.5000,7896.0000,7301.0000,6408.0000,6096.0000,7655.0000,7160.0000,6965.0000
7107.0000,6273.5000,5963.0000,5773.5000,5550.0000,5496.5000,7611.5000,6616.5000,6299.5000,8768.5000,7964.0000,7567.0000,7088.0000,6166.5000,5812.5000,7439.5000,6894.0000,6790.5000
6891.0000,6134.0000,5808.5000,5609.5000,5421.5000,5357.5000,7384.5000,6416.5000,6112.5000,8467.0000,7668.5000,7265.5000,6868.0000,5930.5000,5691.5000,7203.0000,6708.5000,6583.5000
6864.5000,6036.0000,5674.5000,5531.5000,5320.5000,5265.0000,7296.5000,6260.5000,5961.0000,8230.0000,7528.5000,7037.0000,6772.5000,5822.5000,5535.5000,7043.5000,6606.5000,6472.5000
6695.5000,5982.5000,5596.0000,5429.0000,5337.0000,5140.0000,7084.0000,6170.0000,5910.0000,8081.0000,7313.0000,6845.0000,6654.5000,5684.5000,5431.5000,6900.0000,6488.0000,6332.5000
6642.5000,5858.0000,5506.5000,5394.5000,5224.5000,5097.5000,6972.5000,6097.0000,5912.5000,7982.5000,7116.0000,6741.0000,6535.0000,5688.5000,5415.5000,6898.5000,6349.0000,6270.5000
6498.0000,5790.0000,5431.5000,5290.5000,5097.0000,5088.5000,7021.0000,6083.0000,5775.5000,7761.0000,7023.5000,6667.5000,6455.5000,5559.0000,5289.0000,6810.0000,6282.0000,6146.5000
6597.0000,5844.0000,5499.0000,5316.0000,5114.0000,5078.0000,6947.0000,6054.0000,5739.5000,7752.0000,7002.5000,6544.5000,6458.5000,5604.0000,5253.0000,6835.5000,6279.0000,6170.5000
6513.5000,5732.0000,5396.5000,5156.5000,5091.0000,5016.5000,6892.0000,5904.0000,5622.5000,7647.5000,6922.5000,6532.0000,6391.5000,5487.5000,5219.0000,6718.5000,6212.0000,6093.0000
6446.5000,5770.0000,5432.0000,5221.5000,5099.5000,4929.0000,6884.5000,5924.0000,5626.5000,7657.5000,6808.5000,6492.5000,6329.0000,5483.0000,5239.0000,6695.5000,6177.5000,6123.0000
6422.0000,5648.5000,5322.5000,5203.0000,5011.0000,4957.5000,6800.5000,5900.0000,5607.0000,7601.0000,6833.0000,6442.0000,6224.5000,5404.0000,5134.5000,6616.0000,6128.5000,6026.0000
6391.5000,5700.5000,5418.5000,5237.0000,5067.5000,4963.0000,6818.0000,5914.5000,5631.0000,7526.5000,6800.0000,6440.0000,6332.0000,5484.0000,5178.5000,6653.5000,6250.5000,6118.0000
6402.5000,5692.5000,5319.5000,5185.0000,4998.5000,4966.5000,6787.0000,5851.0000,5508.5000,7558.5000,6782.5000,6368.0000,6324.0000,5464.0000,5173.0000,6633.0000,6179.5000,6013.5000
6430.0000,5670.5000,5368.0000,5158.0000,5059.0000,4955.5000,6853.0000,5864.5000,5635.5000,7589.0000,6812.0000,6400.5000,6317.5000,5499.0000,5174.0000,6681.0000,6207.0000,6001.5000
6497.0000,5729.0000,5320.0000,5248.0000,5077.5000,4956.0000,6852.5000,5867.0000,5562.5000,7562.0000,6827.5000,6427.0000,6332.5000,5441.0000,5195.5000,6664.5000,6211.5000,6021.5000
6460.5000,5680.0000,5352.0000,5199.0000,5107.5000,4967.0000,6844.5000,5924.5000,5637.0000,7604.0000,6790.0000,6390.5000,6281.0000,5455.5000,5245.0000,6705.0000,6133.5000,6050.0000
6414.0000,5700.5000,5357.5000,5187.0000,5047.0000,4974.5000,6808.5000,5888.0000,5606.0000,7540.0000,6786.5000,6428.5000,6264.5000,5407.0000,5134.5000,6669.0000,6149.5000,5997.0000
6409.5000,5692.5000,5335.5000,5138.0000,5049.0000,4896.0000,6756.5000,5836.0000,5561.5000,7575.5000,6798.0000,6391.0000,6328.0000,5428.5000,5213.5000,6620.0000,6065.0000,6033.0000
6369.0000,5688.5000,5301.5000,5225.0000,5045.0000,4951.0000,6780.0000,5916.5000,5601.0000,7478.0000,6772.5000,6420.0000,6310.5000,5425.0000,5125.5000,6595.5000,6093.5000,6020.0000
6438.0000,5740.5000,5354.0000,5114.0000,4987.0000,4940.0000,6766.0000,5875.5000,5596.5000,7584.0000,6779.5000,6313.0000,6328.0000,5466.0000,5158.0000,6670.5000,6153.5000,6068.5000
6411.0000,5686.0000,5313.0000,5165.0000,5018.0000,4955.5000,6829.0000,5854.0000,5574.0000,7487.5000,6756.5000,6424.5000,6245.5000,5396.0000,5196.5000,6631.5000,6195.0000,6020.0000
6388.5000,5698.0000,5377.0000,5165.5000,5025.0000,4960.0000,6769.0000,5909.5000,5578.5000,7570.5000,6810.0000,6392.5000,6287.5000,5464.0000,5139.0000,6677.5000,6133.0000,6021.5000
6443.0000,5678.0000,5353.0000,5147.0000,5062.0000,4946.5000,6853.5000,5907.0000,5592.5000,7551.5000,6784.0000,6379.0000,6298.5000,5508.5000,5242.5000,6614.0000,6220.0000,6102.5000
6399.5000,5703.5000,5365.0000,5161.0000,5057.0000,4941.0000,6818.0000,5833.5000,5624.0000,7537.0000,6860.5000,6385.0000,6292.5000,5452.5000,5184.0000,6603.5000,6144.5000,5993.0000
6471.5000,5673.5000,5280.5000,5180.5000,5044.0000,4997.0000,6739.0000,5896.5000,5586.5000,7544.0000,6797.5000,6491.0000,6315.5000,5422.0000,5108.0000,6572.5000,6159.5000,6042.5000
6459.0000,5768.0000,5373.0000,5210.0000,5048.5000,4968.5000,6772.0000,5878.5000,5621.5000,7507.0000,6864.0000,6462.0000,6327.0000,5462.0000,5175.5000,6654.5000,6174.5000,6041.0000
6485.5000,5748.5000,5354.0000,5280.5000,5086.5000,4995.0000,6810.0000,5913.0000,5629.0000,7595.0000,6778.0000,6452.5000,6351.0000,5496.5000,5201.5000,6618.0000,6121.0000,6035.0000
6508.5000,5765.0000,5394.5000,5215.5000,5079.5000,5004.5000,6826.5000,5886.0000,5667.0000,7579.5000,6875.5000,6438.0000,6366.0000,5492.5000,5242.0000,6712.0000,6165.0000,6082.0000
6511.5000,5790.5000,5438.0000,5202.5000,5070.0000,4972.0000,6833.0000,5926.0000,5616.5000,7594.5000,6831.0000,6421.0000,6324.5000,5469.0000,5243.5000,6670.0000,6240.0000,6073.5000
6494.5000,5687.5000,5404.0000,5212.0000,5085.5000,4985.0000,6809.5000,5910.5000,5632.0000,7565.0000,6868.0000,6444.5000,6426.0000,5526.5000,5226.0000,6678.5000,6220.0000,6046.5000
6454.5000,5632.0000,5371.0000,5149.5000,5048.0000,4902.0000,6798.5000,5808.0000,5569.5000,7523.5000,6806.0000,6412.0000,6255.5000,5423.0000,5119.5000,6598.5000,6153.0000,6023.5000
6419.5000,5679.0000,5293.5000,5103.0000,4917.5000,4904.0000,6653.5000,5821.5000,5519.0000,7400.5000,6721.0000,6339.5000,6154.0000,5390.0000,5100.5000,6512.5000,6079.5000,5952.0000
6325.0000,5614.0000,5273.0000,5109.0000,4949.5000,4903.0000,6719.0000,5821.0000,5535.5000,7427.5000,6685.0000,6316.5000,6215.5000,5352.5000,5093.0000,6524.0000,6027.5000,5962.5000
6300.5000,5590.0000,5311.0000,5110.0000,4948.0000,4894.0000,6678.5000,5850.5000,5520.5000,7395.0000,6639.0000,6316.0000,6223.0000,5332.5000,5097.5000,6533.5000,6046.0000,5913.5000
6250.5000,5582.0000,5211.5000,5085.0000,4980.0000,4805.0000,6642.0000,5696.5000,5416.5000,7341.0000,6659.5000,6191.5000,6137.5000,5298.0000,5030.0000,6445.5000,6023.0000,5836.0000
6300.5000,5594.5000,5218.5000,5033.0000,4873.5000,4778.5000,6565.5000,5628.5000,5438.5000,7314.0000,6570.0000,6159.5000,6039.5000,5258.5000,4978.5000,6494.0000,5970.0000,5843.5000
6176.0000,5546.5000,5208.0000,5007.0000,4822.0000,4762.5000,6528.0000,5672.0000,5401.5000,7215.0000,6530.0000,6161.5000,6052.0000,5268.0000,4960.5000,6414.0000,5914.5000,5805.5000
6154.0000,5507.5000,5110.0000,5008.5000,4793.0000,4784.0000,6525.5000,5617.5000,5321.5000,7259.5000,6485.0000,6122.5000,6037.5000,5232.0000,4970.5000,6375.5000,5925.5000,5755.0000
6186.0000,5553.5000,5137.0000,5014.0000,4834.5000,4765.0000,6563.0000,5603.0000,5370.5000,7170.5000,6461.0000,6157.5000,6069.0000,5204.5000,4977.5000,6316.5000,5889.5000,5785.5000
6255.5000,5559.5000,5203.0000,5041.5000,4923.5000,4760.5000,6564.5000,5701.5000,5465.0000,7230.0000,6560.5000,6161.5000,6074.5000,5290.5000,5045.5000,6390.5000,5988.0000,5838.5000
6221.5000,5531.5000,5210.5000,5064.0000,4907.0000,4714.0000,6569.5000,5732.0000,5446.5000,7258.5000,6562.0000,6137.5000,6075.0000,5280.0000,5017.5000,6400.5000,6003.0000,5804.5000
6178.5000,5480.0000,5181.0000,4978.0000,4891.0000,4791.5000,6632.5000,5662.0000,5400.0000,7281.5000,6528.0000,6170.0000,6109.5000,5291.5000,4972.5000,6432.0000,5998.5000,5868.5000
6249.0000,5554.0000,5168.5000,5046.5000,4929.5000,4798.0000,6602.5000,5661.0000,5456.5000,7287.0000,6553.0000,6230.5000,6111.0000,5320.0000,4980.5000,6478.5000,5934.0000,5874.0000
6242.0000,5547.5000,5189.0000,5009.0000,4914.0000,4797.5000,6619.0000,5698.5000,5439.5000,7385.5000,6621.0000,6238.0000,6098.0000,5278.0000,5059.0000,6456.0000,5993.0000,5887.5000
6258.0000,5607.5000,5244.5000,5055.0000,4953.0000,4777.0000,6620.0000,5691.5000,5494.5000,7378.5000,6666.0000,6292.5000,6177.0000,5306.5000,5083.0000,6482.5000,5997.5000,5867.0000
6350.0000,5549.0000,5196.5000,5061.5000,4985.0000,4877.5000,6635.5000,5787.5000,5455.0000,7406.0000,6712.5000,6245.5000,6105.0000,5332.0000,5078.5000,6500.0000,6026.0000,5855.0000
6395.0000,5611.0000,5231.5000,5079.5000,4956.0000,4861.5000,6740.5000,5779.5000,5522.0000,7417.0000,6670.0000,6312.5000,6221.5000,5363.0000,5141.0000,6555.0000,6059.5000,5920.5000
6327.5000,5653.5000,5280.0000,5089.0000,4954.5000,4919.0000,6660.5000,5822.0000,5521.5000,7485.5000,6764.5000,6376.5000,6266.0000,5417.5000,5110.0000,6525.5000,6163.0000,5984.5000
6366.0000,5628.5000,5335.5000,5129.5000,4938.5000,4873.0000,6728.0000,5752.0000,5526.0000,7534.0000,6739.5000,6300.0000,6165.5000,5372.0000,5090.0000,6617.0000,6091.5000,5999.5000
6357.5000,5654.5000,5288.0000,5124.0000,4942.0000,4881.5000,6719.0000,5786.0000,5495.0000,7491.0000,6768.5000,6386.0000,6182.0000,5373.5000,5133.0000,6574.0000,6099.5000,5975.0000
6391.5000,5651.0000,5295.5000,5139.0000,4977.5000,4910.5000,6771.0000,5826.5000,5589.0000,7592.0000,6726.0000,6388.5000,6270.5000,5408.0000,5140.5000,6618.0000,6080.5000,5998.5000
6401.5000,5670.5000,5362.0000,5151.5000,5049.0000,4900.0000,6749.5000,5821.0000,5594.5000,7584.0000,6716.5000,6378.0000,6249.5000,5393.5000,5110.0000,6607.0000,6130.0000,5936.0000
6431.5000,5654.5000,5388.5000,5149.5000,5041.0000,4893.0000,6726.0000,5891.0000,5554.0000,7590.5000,6799.0000,6406.5000,6248.0000,5449.0000,5142.0000,6634.5000,6113.5000,5963.5000
6398.5000,5668.0000,5366.5000,5146.0000,5034.0000,4932.0000,6773.5000,5852.5000,5594.5000,7570.5000,6861.0000,6465.5000,6286.5000,5414.5000,5183.5000,6655.0000,6153.0000,6004.0000
6373.0000,5694.5000,5290.5000,5225.0000,5026.5000,4939.0000,6760.0000,5900.5000,5565.5000,7593.0000,6802.5000,6454.0000,6268.0000,5464.0000,5150.5000,6675.0000,6136.5000,5990.5000
6436.0000,5727.0000,5373.5000,5244.5000,5033.0000,4903.5000,6831.0000,5887.5000,5614.0000,7577.5000,6811.0000,6505.5000,6258.0000,5444.0000,5209.0000,6673.0000,6108.0000,5992.5000
6472.0000,5727.5000,5367.5000,5204.5000,5050.5000,4942.0000,6831.5000,5925.0000,5631.5000,7614.0000,6857.5000,6496.5000,6352.5000,5412.5000,5198.0000,6692.0000,6180.5000,6049.5000
6473.0000,5790.5000,5464.5000,5245.5000,5112.0000,4988.0000,6977.5000,5937.0000,5700.0000,7670.0000,6919.0000,6597.5000,6345.5000,5551.0000,5233.0000,6710.5000,6285.5000,6082.5000
6559.5000,5837.0000,5470.0000,5308.0000,5176.5000,5035.5000,6979.0000,6038.0000,5742.5000,7794.0000,7063.0000,6671.0000,6465.0000,5579.5000,5282.5000,6857.0000,6255.0000,6201.5000
6684.5000,5921.5000,5528.5000,5341.0000,5216.0000,5136.5000,7029.5000,6097.5000,5811.0000,7920.5000,7081.0000,6763.5000,6532.0000,5690.0000,5365.0000,6859.0000,6326.5000,6222.0000
6844.5000,6014.5000,5651.0000,5440.5000,5302.0000,5193.5000,7136.0000,6190.5000,5869.5000,8052.0000,7290.5000,6868.0000,6624.5000,5736.0000,5421.5000,7023.0000,6453.0000,6311.5000
6822.0000,6094.0000,5699.0000,5536.0000,5372.5000,5252.5000,7316.5000,6293.5000,6015.5000,8265.5000,7403.0000,6988.0000,6692.5000,5861.0000,5567.0000,7098.0000,6567.5000,6519.5000
6964.5000,6084.0000,5768.5000,5654.5000,5438.0000,5388.0000,7333.0000,6370.5000,6107.0000,8312.5000,7480.0000,6974.5000,6805.5000,5944.0000,5581.5000,7232.0000,6685.0000,6521.0000
7034.0000,6218.5000,5810.5000,5645.0000,5502.0000,5458.5000,7467.0000,6499.5000,6178.5000,8478.5000,7659.0000,7181.5000,6888.5000,6005.0000,5703.0000,7341.0000,6763.5000,6642.0000
7045.0000,6284.0000,5871.5000,5663.5000,5533.0000,5484.5000,7551.0000,6543.5000,6172.5000,8475.0000,7667.0000,7237.0000,6965.5000,6073.0000,5724.5000,7268.0000,6778.0000,6628.0000
7037.5000,6209.0000,5850.0000,5669.5000,5543.5000,5441.0000,7502.0000,6482.0000,6217.0000,8488.0000,7708.5000,7255.0000,6972.5000,6049.5000,5731.0000,7249.5000,6726.0000,6621.5000
6982.5000,6271.5000,5881.5000,5675.5000,5533.5000,5433.5000,7455.0000,6428.0000,6168.5000,8440.0000,7561.0000,7146.0000,6960.5000,6018.0000,5682.0000,7342.5000,6738.5000,6628.5000
6953.5000,6172.5000,5814.5000,5637.0000,5488.0000,5365.5000,7419.0000,6452.0000,6129.5000,8439.5000,7511.5000,7169.0000,6862.0000,6006.0000,5711.5000,7198.5000,6681.0000,6545.0000
6913.5000,6102.0000,5745.5000,5645.5000,5463.0000,5395.0000,7375.0000,6379.5000,6113.0000,8364.0000,7479.0000,7096.5000,6845.5000,5937.0000,5662.0000,7155.0000,6688.5000,6591.0000
6871.5000,6112.0000,5741.5000,5616.5000,5392.5000,5274.5000,7316.5000,6381.0000,6022.5000,8269.0000,7444.0000,7114.5000,6770.0000,5856.5000,5599.0000,7106.5000,6673.5000,6537.0000
6831.0000,6090.0000,5644.5000,5511.5000,5396.0000,5251.0000,7261.0000,6333.0000,6041.5000,8306.0000,7378.5000,7146.0000,6767.5000,5827.0000,5571.5000,7174.5000,6634.5000,6478.0000
6843.0000,6086.5000,5695.0000,5502.5000,5422.5000,5251.5000,7270.0000,6278.5000,5995.5000,8378.0000,7431.0000,7033.0000,6763.5000,5869.5000,5562.5000,7082.5000,6602.0000,6488.5000
6848.0000,6117.5000,5717.0000,5550.5000,5412.5000,5265.0000,7278.0000,6359.5000,6016.5000,8288.0000,7544.5000,7064.0000,6836.5000,5867.0000,5608.0000,7118.0000,6660.5000,6488.5000
6864.0000,6103.5000,5687.5000,5463.5000,5340.0000,5253.0000,7224.0000,6254.5000,6071.5000,8362.0000,7516.5000,7190.5000,6830.0000,5924.5000,5602.5000,7101.5000,6586.0000,6520.0000
6915.0000,6154.0000,5756.5000,5621.0000,5434.5000,5352.0000,7352.0000,6304.0000,6078.0000,8502.5000,7606.5000,7236.0000,6945.0000,5989.5000,5562.5000,7198.0000,6804.0000,6483.5000
6972.5000,6188.0000,5830.0000,5612.5000,5513.5000,5320.5000,7353.0000,6403.5000,6072.0000,8538.0000,7697.0000,7278.0000,6919.0000,5994.0000,5715.5000,7337.0000,6758.0000,6594.0000
7012.5000,6211.0000,5786.0000,5662.0000,5534.5000,5432.5000,7439.5000,6432.5000,6131.0000,8715.0000,7805.5000,7363.5000,6984.5000,6062.0000,5744.5000,7250.5000,6796.5000,6601.5000
7085.5000,6266.0000,5839.0000,5671.5000,5473.5000,5442.5000,7558.5000,6551.5000,6197.0000,8781.0000,7923.0000,7439.5000,7069.0000,6154.0000,5796.0000,7353.0000,6883.0000,6795.5000
7191.0000,6367.5000,6005.5000,5863.0000,5644.0000,5576.5000,7595.0000,6701.0000,6333.0000,9029.5000,8038.5000,7664.5000,7170.5000,6212.5000,5920.0000,7437.5000,7014.5000,6844.0000
7286.5000,6524.0000,6049.0000,5850.0000,5707.5000,5570.0000,7845.0000,6732.0000,6368.0000,9179.0000,8234.5000,7796.5000,7373.5000,6321.5000,5983.0000,7580.5000,7065.0000,6962.0000
7301.5000,6479.0000,6077.5000,5911.0000,5756.0000,5673.0000,7870.0000,6802.0000,6485.5000,9275.5000,8362.5000,7893.5000,7515.5000,6482.5000,6051.5000,7730.0000,7201.5000,6990.5000
7485.5000,6616.5000,6244.5000,5984.5000,5911.5000,5755.5000,8035.5000,6973.0000,6647.5000,9627.5000,8606.0000,8119.0000,7596.0000,6538.0000,6218.0000,7901.0000,7318.5000,7165.0000
7691.5000,6860.0000,6431.0000,6197.0000,5981.0000,5919.0000,8221.0000,7143.5000,6808.5000,9889.5000,8897.5000,8478.0000,7795.0000,6728.0000,6323.0000,8096.0000,7534.5000,7389.5000
7745.0000,6864.5000,6517.5000,6342.5000,6127.0000,6022.5000,8347.5000,7256.5000,6939.0000,10192.0000,9172.0000,8682.0000,7945.5000,6880.5000,6465.5000,8153.5000,7681.0000,7461.5000
